cod_departamento,cod_municipio,zona,puesto,num_mesa,votos_espriella,segundo_digito,alerta
21,001,01,03,000024,39,9,PICO_ANOMALO_2BL
21,001,01,06,000001,109,0,PICO_ANOMALO_2BL
21,001,02,01,000013,102,0,PICO_ANOMALO_2BL
21,001,02,01,000014,80,0,PICO_ANOMALO_2BL
21,001,02,05,000011,109,0,PICO_ANOMALO_2BL
21,001,03,01,000017,105,0,PICO_ANOMALO_2BL
21,001,03,02,000016,60,0,PICO_ANOMALO_2BL
21,001,05,02,000026,69,9,PICO_ANOMALO_2BL
21,001,05,04,000015,59,9,PICO_ANOMALO_2BL
01,163,02,02,000015,103,0,PICO_ANOMALO_2BL
01,163,03,03,000010,205,0,PICO_ANOMALO_2BL
01,166,01,04,000011,192,9,PICO_ANOMALO_2BL
01,166,02,02,000016,79,9,PICO_ANOMALO_2BL
01,166,02,02,000028,10,0,PICO_ANOMALO_2BL
01,166,02,04,000009,70,0,PICO_ANOMALO_2BL
01,168,00,00,000012,104,0,PICO_ANOMALO_2BL
01,169,00,02,000002,208,0,PICO_ANOMALO_2BL
01,172,99,01,000002,107,0,PICO_ANOMALO_2BL
01,178,01,03,000007,201,0,PICO_ANOMALO_2BL
01,178,03,01,000004,209,0,PICO_ANOMALO_2BL
01,187,00,00,000021,40,0,PICO_ANOMALO_2BL
01,187,99,05,000001,101,0,PICO_ANOMALO_2BL
31,001,30,03,000022,80,0,PICO_ANOMALO_2BL
31,001,31,01,000005,69,9,PICO_ANOMALO_2BL
31,001,31,02,000007,30,0,PICO_ANOMALO_2BL
31,001,31,04,000005,80,0,PICO_ANOMALO_2BL
31,001,98,01,000002,29,9,PICO_ANOMALO_2BL
31,001,99,14,000031,106,0,PICO_ANOMALO_2BL
31,001,99,45,000002,106,0,PICO_ANOMALO_2BL
31,007,00,00,000016,100,0,PICO_ANOMALO_2BL
31,010,00,00,000035,59,9,PICO_ANOMALO_2BL
31,010,00,00,000037,59,9,PICO_ANOMALO_2BL
31,019,01,01,000006,50,0,PICO_ANOMALO_2BL
12,415,99,03,000005,50,0,PICO_ANOMALO_2BL
12,415,99,12,000006,80,0,PICO_ANOMALO_2BL
12,415,99,12,000007,59,9,PICO_ANOMALO_2BL
12,608,01,02,000009,100,0,PICO_ANOMALO_2BL
12,608,02,01,000019,59,9,PICO_ANOMALO_2BL
12,625,00,00,000021,106,0,PICO_ANOMALO_2BL
21,001,05,04,000023,60,0,PICO_ANOMALO_2BL
21,001,06,01,000007,79,9,PICO_ANOMALO_2BL
21,001,06,06,000011,100,0,PICO_ANOMALO_2BL
21,001,07,02,000004,69,9,PICO_ANOMALO_2BL
21,001,07,05,000015,60,0,PICO_ANOMALO_2BL
21,001,08,04,000001,105,0,PICO_ANOMALO_2BL
21,010,01,01,000006,60,0,PICO_ANOMALO_2BL
21,010,99,75,000007,39,9,PICO_ANOMALO_2BL
21,012,01,01,000025,106,0,PICO_ANOMALO_2BL
21,012,01,01,000030,109,0,PICO_ANOMALO_2BL
21,012,01,02,000006,99,9,PICO_ANOMALO_2BL
21,012,99,35,000003,104,0,PICO_ANOMALO_2BL
01,191,99,12,000004,70,0,PICO_ANOMALO_2BL
01,191,99,15,000003,80,0,PICO_ANOMALO_2BL
01,192,00,01,000007,103,0,PICO_ANOMALO_2BL
01,192,00,01,000039,79,9,PICO_ANOMALO_2BL
01,192,00,01,000042,99,9,PICO_ANOMALO_2BL
01,192,99,27,000004,109,0,PICO_ANOMALO_2BL
01,196,00,01,000030,192,9,PICO_ANOMALO_2BL
01,205,01,03,000002,80,0,PICO_ANOMALO_2BL
01,205,02,01,000013,106,0,PICO_ANOMALO_2BL
01,214,01,01,000012,197,9,PICO_ANOMALO_2BL
01,214,03,03,000001,192,9,PICO_ANOMALO_2BL
31,019,02,01,000028,10,0,PICO_ANOMALO_2BL
31,019,06,03,000008,50,0,PICO_ANOMALO_2BL
31,019,90,01,000003,39,9,PICO_ANOMALO_2BL
31,022,02,01,000012,103,0,PICO_ANOMALO_2BL
31,022,04,04,000001,102,0,PICO_ANOMALO_2BL
31,022,99,21,000001,59,9,PICO_ANOMALO_2BL
12,800,99,12,000002,103,0,PICO_ANOMALO_2BL
12,850,00,00,000029,70,0,PICO_ANOMALO_2BL
52,046,00,00,000004,109,0,PICO_ANOMALO_2BL
52,047,00,00,000009,99,9,PICO_ANOMALO_2BL
05,001,04,02,000023,19,9,PICO_ANOMALO_2BL
05,001,04,02,000030,30,0,PICO_ANOMALO_2BL
05,001,05,02,000022,59,9,PICO_ANOMALO_2BL
05,001,06,05,000017,29,9,PICO_ANOMALO_2BL
05,001,08,02,000013,103,0,PICO_ANOMALO_2BL
05,001,08,03,000017,106,0,PICO_ANOMALO_2BL
05,001,10,01,000007,100,0,PICO_ANOMALO_2BL
05,001,10,01,000023,100,0,PICO_ANOMALO_2BL
05,001,10,01,000036,70,0,PICO_ANOMALO_2BL
16,001,01,46,000025,200,0,PICO_ANOMALO_2BL
16,001,01,60,000022,195,9,PICO_ANOMALO_2BL
16,001,02,05,000017,192,9,PICO_ANOMALO_2BL
16,001,02,07,000016,104,0,PICO_ANOMALO_2BL
16,001,02,13,000004,108,0,PICO_ANOMALO_2BL
16,001,02,13,000009,60,0,PICO_ANOMALO_2BL
16,001,02,15,000018,30,0,PICO_ANOMALO_2BL
16,001,02,20,000001,206,0,PICO_ANOMALO_2BL
16,001,02,20,000016,107,0,PICO_ANOMALO_2BL
16,001,02,31,000009,104,0,PICO_ANOMALO_2BL
16,001,03,02,000015,10,0,PICO_ANOMALO_2BL
16,001,03,04,000010,79,9,PICO_ANOMALO_2BL
16,001,03,05,000006,69,9,PICO_ANOMALO_2BL
16,001,03,09,000012,109,0,PICO_ANOMALO_2BL
16,001,03,14,000009,90,0,PICO_ANOMALO_2BL
16,001,03,18,000006,29,9,PICO_ANOMALO_2BL
16,001,04,01,000013,30,0,PICO_ANOMALO_2BL
16,001,04,03,000004,90,0,PICO_ANOMALO_2BL
16,001,04,05,000017,30,0,PICO_ANOMALO_2BL
16,001,04,06,000010,109,0,PICO_ANOMALO_2BL
25,022,00,00,000007,106,0,PICO_ANOMALO_2BL
25,028,00,01,000001,198,9,PICO_ANOMALO_2BL
25,028,00,01,000025,204,0,PICO_ANOMALO_2BL
25,031,00,00,000012,205,0,PICO_ANOMALO_2BL
25,038,01,02,000005,192,9,PICO_ANOMALO_2BL
25,038,02,02,000003,191,9,PICO_ANOMALO_2BL
25,049,00,00,000015,80,0,PICO_ANOMALO_2BL
25,054,01,01,000021,100,0,PICO_ANOMALO_2BL
25,054,02,01,000012,201,0,PICO_ANOMALO_2BL
25,054,02,01,000016,90,0,PICO_ANOMALO_2BL
25,061,01,05,000001,202,0,PICO_ANOMALO_2BL
52,049,00,00,000005,105,0,PICO_ANOMALO_2BL
52,050,00,00,000007,192,9,PICO_ANOMALO_2BL
52,050,00,00,000017,204,0,PICO_ANOMALO_2BL
52,050,00,00,000018,201,0,PICO_ANOMALO_2BL
52,055,00,00,000004,205,0,PICO_ANOMALO_2BL
52,080,00,00,000016,99,9,PICO_ANOMALO_2BL
54,001,01,03,000010,108,0,PICO_ANOMALO_2BL
54,001,02,05,000001,108,0,PICO_ANOMALO_2BL
54,001,99,11,000001,30,0,PICO_ANOMALO_2BL
54,003,00,01,000011,30,0,PICO_ANOMALO_2BL
56,001,01,02,000004,80,0,PICO_ANOMALO_2BL
56,001,01,02,000018,60,0,PICO_ANOMALO_2BL
56,001,02,01,000002,30,0,PICO_ANOMALO_2BL
64,001,01,04,000009,50,0,PICO_ANOMALO_2BL
64,001,02,05,000004,50,0,PICO_ANOMALO_2BL
64,002,01,02,000008,49,9,PICO_ANOMALO_2BL
64,002,01,03,000014,50,0,PICO_ANOMALO_2BL
05,001,12,05,000009,20,0,PICO_ANOMALO_2BL
05,001,13,03,000022,30,0,PICO_ANOMALO_2BL
05,001,13,04,000016,39,9,PICO_ANOMALO_2BL
05,001,13,06,000003,59,9,PICO_ANOMALO_2BL
05,001,14,01,000023,50,0,PICO_ANOMALO_2BL
05,001,14,02,000003,69,9,PICO_ANOMALO_2BL
05,001,15,03,000010,29,9,PICO_ANOMALO_2BL
05,001,16,01,000024,39,9,PICO_ANOMALO_2BL
05,001,16,03,000018,70,0,PICO_ANOMALO_2BL
05,001,17,01,000003,59,9,PICO_ANOMALO_2BL
05,001,18,01,000009,106,0,PICO_ANOMALO_2BL
05,001,18,02,000011,99,9,PICO_ANOMALO_2BL
05,001,18,04,000035,99,9,PICO_ANOMALO_2BL
16,001,04,09,000005,104,0,PICO_ANOMALO_2BL
16,001,04,10,000005,105,0,PICO_ANOMALO_2BL
16,001,04,10,000006,100,0,PICO_ANOMALO_2BL
16,001,04,12,000020,49,9,PICO_ANOMALO_2BL
16,001,04,14,000012,107,0,PICO_ANOMALO_2BL
16,001,04,16,000011,100,0,PICO_ANOMALO_2BL
16,001,04,16,000026,106,0,PICO_ANOMALO_2BL
16,001,04,17,000012,109,0,PICO_ANOMALO_2BL
16,001,04,17,000013,89,9,PICO_ANOMALO_2BL
16,001,04,23,000007,90,0,PICO_ANOMALO_2BL
16,001,04,23,000012,60,0,PICO_ANOMALO_2BL
16,001,04,27,000014,40,0,PICO_ANOMALO_2BL
16,001,04,32,000008,39,9,PICO_ANOMALO_2BL
16,001,04,37,000012,39,9,PICO_ANOMALO_2BL
16,001,04,44,000001,100,0,PICO_ANOMALO_2BL
16,001,04,48,000003,69,9,PICO_ANOMALO_2BL
16,001,04,49,000004,40,0,PICO_ANOMALO_2BL
16,001,04,52,000005,49,9,PICO_ANOMALO_2BL
16,001,05,04,000002,90,0,PICO_ANOMALO_2BL
16,001,05,06,000022,60,0,PICO_ANOMALO_2BL
16,001,05,06,000028,40,0,PICO_ANOMALO_2BL
16,001,05,09,000009,89,9,PICO_ANOMALO_2BL
16,001,05,14,000011,90,0,PICO_ANOMALO_2BL
25,061,02,01,000006,201,0,PICO_ANOMALO_2BL
25,061,90,01,000002,204,0,PICO_ANOMALO_2BL
25,061,90,01,000020,105,0,PICO_ANOMALO_2BL
25,061,99,18,000001,102,0,PICO_ANOMALO_2BL
25,064,02,02,000001,209,0,PICO_ANOMALO_2BL
25,069,01,01,000010,59,9,PICO_ANOMALO_2BL
25,076,99,03,000001,20,0,PICO_ANOMALO_2BL
25,079,00,00,000001,208,0,PICO_ANOMALO_2BL
25,085,00,00,000007,205,0,PICO_ANOMALO_2BL
25,085,00,00,000019,193,9,PICO_ANOMALO_2BL
25,085,99,75,000001,20,0,PICO_ANOMALO_2BL
25,091,00,00,000009,49,9,PICO_ANOMALO_2BL
25,093,02,02,000009,40,0,PICO_ANOMALO_2BL
64,004,00,00,000012,69,9,PICO_ANOMALO_2BL
64,004,99,06,000001,19,9,PICO_ANOMALO_2BL
64,007,00,00,000010,50,0,PICO_ANOMALO_2BL
64,013,00,00,000012,19,9,PICO_ANOMALO_2BL
64,016,00,00,000007,59,9,PICO_ANOMALO_2BL
64,030,00,02,000020,39,9,PICO_ANOMALO_2BL
64,030,99,05,000002,30,0,PICO_ANOMALO_2BL
72,006,00,00,000018,29,9,PICO_ANOMALO_2BL
16,001,07,68,000008,49,9,PICO_ANOMALO_2BL
16,001,07,70,000014,59,9,PICO_ANOMALO_2BL
16,001,08,01,000004,99,9,PICO_ANOMALO_2BL
16,001,08,01,000006,109,0,PICO_ANOMALO_2BL
16,001,08,01,000027,40,0,PICO_ANOMALO_2BL
16,001,08,03,000015,40,0,PICO_ANOMALO_2BL
16,001,08,06,000020,69,9,PICO_ANOMALO_2BL
16,001,08,09,000019,69,9,PICO_ANOMALO_2BL
16,001,08,17,000014,99,9,PICO_ANOMALO_2BL
16,001,08,29,000007,206,0,PICO_ANOMALO_2BL
16,001,08,29,000012,207,0,PICO_ANOMALO_2BL
16,001,08,31,000021,103,0,PICO_ANOMALO_2BL
16,001,08,31,000023,90,0,PICO_ANOMALO_2BL
16,001,08,35,000002,191,9,PICO_ANOMALO_2BL
16,001,05,17,000007,109,0,PICO_ANOMALO_2BL
16,001,05,18,000011,101,0,PICO_ANOMALO_2BL
16,001,05,19,000005,102,0,PICO_ANOMALO_2BL
16,001,05,22,000013,29,9,PICO_ANOMALO_2BL
16,001,05,29,000003,102,0,PICO_ANOMALO_2BL
16,001,05,34,000001,107,0,PICO_ANOMALO_2BL
16,001,05,34,000006,20,0,PICO_ANOMALO_2BL
16,001,05,41,000001,107,0,PICO_ANOMALO_2BL
16,001,05,43,000002,108,0,PICO_ANOMALO_2BL
03,001,21,03,000014,19,9,PICO_ANOMALO_2BL
03,001,21,03,000026,29,9,PICO_ANOMALO_2BL
03,001,23,03,000001,101,0,PICO_ANOMALO_2BL
03,001,24,01,000015,104,0,PICO_ANOMALO_2BL
03,001,24,03,000005,40,0,PICO_ANOMALO_2BL
03,001,26,03,000004,89,9,PICO_ANOMALO_2BL
15,079,00,01,000019,195,9,PICO_ANOMALO_2BL
15,088,01,01,000015,99,9,PICO_ANOMALO_2BL
15,088,01,04,000020,100,0,PICO_ANOMALO_2BL
15,088,01,04,000021,102,0,PICO_ANOMALO_2BL
15,088,02,05,000007,102,0,PICO_ANOMALO_2BL
15,088,02,06,000006,102,0,PICO_ANOMALO_2BL
15,088,02,12,000002,106,0,PICO_ANOMALO_2BL
15,094,01,02,000011,109,0,PICO_ANOMALO_2BL
15,094,01,11,000015,99,9,PICO_ANOMALO_2BL
15,094,01,11,000018,59,9,PICO_ANOMALO_2BL
15,094,01,12,000004,102,0,PICO_ANOMALO_2BL
15,094,02,10,000001,195,9,PICO_ANOMALO_2BL
15,094,02,11,000004,200,0,PICO_ANOMALO_2BL
15,094,90,01,000005,195,9,PICO_ANOMALO_2BL
15,094,99,36,000008,101,0,PICO_ANOMALO_2BL
15,094,99,50,000008,80,0,PICO_ANOMALO_2BL
15,097,99,15,000001,59,9,PICO_ANOMALO_2BL
15,106,00,00,000005,193,9,PICO_ANOMALO_2BL
15,109,02,08,000002,199,9,PICO_ANOMALO_2BL
15,109,03,06,000005,108,0,PICO_ANOMALO_2BL
15,112,00,00,000003,202,0,PICO_ANOMALO_2BL
15,112,00,00,000008,192,9,PICO_ANOMALO_2BL
21,040,99,17,000001,190,9,PICO_ANOMALO_2BL
21,040,99,22,000002,40,0,PICO_ANOMALO_2BL
21,042,00,00,000017,103,0,PICO_ANOMALO_2BL
21,042,99,16,000007,103,0,PICO_ANOMALO_2BL
21,046,99,09,000002,102,0,PICO_ANOMALO_2BL
21,048,00,00,000009,100,0,PICO_ANOMALO_2BL
21,049,01,02,000008,69,9,PICO_ANOMALO_2BL
21,049,02,01,000014,40,0,PICO_ANOMALO_2BL
21,049,99,21,000004,103,0,PICO_ANOMALO_2BL
21,052,01,01,000003,90,0,PICO_ANOMALO_2BL
21,052,01,02,000011,50,0,PICO_ANOMALO_2BL
21,052,02,01,000013,100,0,PICO_ANOMALO_2BL
21,052,02,01,000035,60,0,PICO_ANOMALO_2BL
21,052,02,01,000038,59,9,PICO_ANOMALO_2BL
21,052,02,01,000040,39,9,PICO_ANOMALO_2BL
21,052,90,01,000007,79,9,PICO_ANOMALO_2BL
21,052,99,14,000001,107,0,PICO_ANOMALO_2BL
21,055,00,00,000002,103,0,PICO_ANOMALO_2BL
21,055,99,05,000005,69,9,PICO_ANOMALO_2BL
21,070,00,00,000006,102,0,PICO_ANOMALO_2BL
21,070,00,00,000020,80,0,PICO_ANOMALO_2BL
21,078,00,00,000003,60,0,PICO_ANOMALO_2BL
21,078,99,30,000001,50,0,PICO_ANOMALO_2BL
21,079,99,05,000004,29,9,PICO_ANOMALO_2BL
21,085,00,00,000016,60,0,PICO_ANOMALO_2BL
21,085,00,00,000017,70,0,PICO_ANOMALO_2BL
21,085,00,00,000021,20,0,PICO_ANOMALO_2BL
21,085,99,05,000001,59,9,PICO_ANOMALO_2BL
21,095,00,01,000008,29,9,PICO_ANOMALO_2BL
21,095,00,01,000015,19,9,PICO_ANOMALO_2BL
21,095,00,01,000019,20,0,PICO_ANOMALO_2BL
21,095,99,28,000001,29,9,PICO_ANOMALO_2BL
21,095,99,40,000001,39,9,PICO_ANOMALO_2BL
21,095,99,42,000005,40,0,PICO_ANOMALO_2BL
23,001,01,02,000005,79,9,PICO_ANOMALO_2BL
23,001,02,01,000011,108,0,PICO_ANOMALO_2BL
23,001,02,01,000017,99,9,PICO_ANOMALO_2BL
23,001,02,03,000007,99,9,PICO_ANOMALO_2BL
23,001,03,04,000008,29,9,PICO_ANOMALO_2BL
23,001,03,05,000014,29,9,PICO_ANOMALO_2BL
23,001,03,05,000016,39,9,PICO_ANOMALO_2BL
23,001,04,03,000003,80,0,PICO_ANOMALO_2BL
23,001,04,04,000006,59,9,PICO_ANOMALO_2BL
23,001,04,06,000007,60,0,PICO_ANOMALO_2BL
23,001,05,01,000024,29,9,PICO_ANOMALO_2BL
23,001,05,03,000017,103,0,PICO_ANOMALO_2BL
23,001,05,03,000022,60,0,PICO_ANOMALO_2BL
23,001,06,01,000018,29,9,PICO_ANOMALO_2BL
23,001,06,06,000003,109,0,PICO_ANOMALO_2BL
23,001,07,05,000013,19,9,PICO_ANOMALO_2BL
23,001,07,05,000023,20,0,PICO_ANOMALO_2BL
23,001,90,01,000019,104,0,PICO_ANOMALO_2BL
23,001,99,55,000004,19,9,PICO_ANOMALO_2BL
23,007,00,00,000004,69,9,PICO_ANOMALO_2BL
23,013,99,01,000004,109,0,PICO_ANOMALO_2BL
23,016,00,01,000004,40,0,PICO_ANOMALO_2BL
23,017,00,00,000003,60,0,PICO_ANOMALO_2BL
23,019,99,13,000002,10,0,PICO_ANOMALO_2BL
23,031,00,00,000018,20,0,PICO_ANOMALO_2BL
23,034,00,00,000001,70,0,PICO_ANOMALO_2BL
23,037,00,01,000008,70,0,PICO_ANOMALO_2BL
23,037,00,01,000010,60,0,PICO_ANOMALO_2BL
23,037,00,01,000019,79,9,PICO_ANOMALO_2BL
23,037,00,01,000024,69,9,PICO_ANOMALO_2BL
23,037,00,02,000011,40,0,PICO_ANOMALO_2BL
23,041,00,00,000021,20,0,PICO_ANOMALO_2BL
23,055,00,00,000009,60,0,PICO_ANOMALO_2BL
23,067,01,01,000009,90,0,PICO_ANOMALO_2BL
23,067,01,03,000004,104,0,PICO_ANOMALO_2BL
23,067,01,04,000004,70,0,PICO_ANOMALO_2BL
23,067,01,07,000003,90,0,PICO_ANOMALO_2BL
23,067,02,05,000021,20,0,PICO_ANOMALO_2BL
23,076,00,00,000001,90,0,PICO_ANOMALO_2BL
23,079,00,01,000019,107,0,PICO_ANOMALO_2BL
23,079,00,01,000021,99,9,PICO_ANOMALO_2BL
23,079,99,01,000002,69,9,PICO_ANOMALO_2BL
23,079,99,65,000001,69,9,PICO_ANOMALO_2BL
23,085,00,00,000003,60,0,PICO_ANOMALO_2BL
23,095,00,00,000006,30,0,PICO_ANOMALO_2BL
23,095,00,00,000022,10,0,PICO_ANOMALO_2BL
23,096,00,00,000013,50,0,PICO_ANOMALO_2BL
23,097,00,00,000005,100,0,PICO_ANOMALO_2BL
23,100,99,17,000001,80,0,PICO_ANOMALO_2BL
23,101,99,30,000001,10,0,PICO_ANOMALO_2BL
23,106,00,00,000018,105,0,PICO_ANOMALO_2BL
23,115,00,02,000010,29,9,PICO_ANOMALO_2BL
23,118,00,00,000031,60,0,PICO_ANOMALO_2BL
23,121,99,07,000001,60,0,PICO_ANOMALO_2BL
23,130,00,00,000002,101,0,PICO_ANOMALO_2BL
23,130,00,00,000004,105,0,PICO_ANOMALO_2BL
23,133,00,00,000012,40,0,PICO_ANOMALO_2BL
23,133,99,40,000002,39,9,PICO_ANOMALO_2BL
23,139,03,01,000014,50,0,PICO_ANOMALO_2BL
23,139,03,03,000002,60,0,PICO_ANOMALO_2BL
23,139,03,03,000013,20,0,PICO_ANOMALO_2BL
23,139,99,59,000009,10,0,PICO_ANOMALO_2BL
23,139,99,V6,000001,10,0,PICO_ANOMALO_2BL
23,142,02,02,000008,49,9,PICO_ANOMALO_2BL
24,001,01,01,000025,39,9,PICO_ANOMALO_2BL
46,001,02,01,000021,108,0,PICO_ANOMALO_2BL
46,001,02,03,000002,191,9,PICO_ANOMALO_2BL
46,001,02,03,000007,196,9,PICO_ANOMALO_2BL
46,001,03,01,000006,190,9,PICO_ANOMALO_2BL
46,001,03,03,000011,195,9,PICO_ANOMALO_2BL
46,001,03,04,000007,197,9,PICO_ANOMALO_2BL
46,001,03,04,000008,193,9,PICO_ANOMALO_2BL
46,001,04,03,000005,207,0,PICO_ANOMALO_2BL
46,320,00,00,000013,194,9,PICO_ANOMALO_2BL
46,640,00,00,000006,203,0,PICO_ANOMALO_2BL
46,640,00,00,000017,104,0,PICO_ANOMALO_2BL
46,640,99,10,000001,79,9,PICO_ANOMALO_2BL
46,830,99,15,000001,80,0,PICO_ANOMALO_2BL
46,840,00,00,000005,202,0,PICO_ANOMALO_2BL
03,001,28,01,000002,69,9,PICO_ANOMALO_2BL
03,001,28,04,000006,80,0,PICO_ANOMALO_2BL
03,001,29,01,000004,90,0,PICO_ANOMALO_2BL
03,001,29,01,000005,19,9,PICO_ANOMALO_2BL
03,001,29,04,000008,106,0,PICO_ANOMALO_2BL
03,001,29,05,000023,79,9,PICO_ANOMALO_2BL
03,001,30,03,000012,101,0,PICO_ANOMALO_2BL
03,001,30,04,000007,109,0,PICO_ANOMALO_2BL
03,001,31,01,000007,100,0,PICO_ANOMALO_2BL
03,001,32,05,000003,297,9,PICO_ANOMALO_2BL
03,001,33,02,000010,20,0,PICO_ANOMALO_2BL
03,001,33,03,000005,193,9,PICO_ANOMALO_2BL
03,001,34,02,000031,102,0,PICO_ANOMALO_2BL
03,001,34,04,000001,203,0,PICO_ANOMALO_2BL
03,001,35,01,000011,79,9,PICO_ANOMALO_2BL
31,076,00,00,000012,108,0,PICO_ANOMALO_2BL
31,079,01,03,000005,59,9,PICO_ANOMALO_2BL
31,079,01,04,000001,104,0,PICO_ANOMALO_2BL
31,079,02,02,000009,50,0,PICO_ANOMALO_2BL
31,079,02,04,000006,103,0,PICO_ANOMALO_2BL
31,079,03,03,000014,40,0,PICO_ANOMALO_2BL
31,079,03,05,000001,104,0,PICO_ANOMALO_2BL
31,079,03,05,000005,102,0,PICO_ANOMALO_2BL
31,079,03,05,000016,80,0,PICO_ANOMALO_2BL
31,079,03,06,000001,109,0,PICO_ANOMALO_2BL
31,079,03,06,000002,102,0,PICO_ANOMALO_2BL
31,079,04,05,000002,105,0,PICO_ANOMALO_2BL
31,079,05,02,000006,101,0,PICO_ANOMALO_2BL
31,079,06,04,000009,99,9,PICO_ANOMALO_2BL
31,079,06,05,000010,89,9,PICO_ANOMALO_2BL
31,079,08,01,000014,103,0,PICO_ANOMALO_2BL
31,079,09,05,000005,103,0,PICO_ANOMALO_2BL
31,079,10,02,000001,100,0,PICO_ANOMALO_2BL
31,079,99,46,000001,79,9,PICO_ANOMALO_2BL
31,079,99,73,000003,79,9,PICO_ANOMALO_2BL
31,079,99,77,000003,100,0,PICO_ANOMALO_2BL
31,079,99,77,000006,107,0,PICO_ANOMALO_2BL
31,082,01,01,000013,20,0,PICO_ANOMALO_2BL
31,082,02,03,000004,59,9,PICO_ANOMALO_2BL
31,082,99,29,000002,19,9,PICO_ANOMALO_2BL
31,088,99,05,000004,109,0,PICO_ANOMALO_2BL
31,091,01,04,000005,99,9,PICO_ANOMALO_2BL
31,091,02,03,000011,60,0,PICO_ANOMALO_2BL
31,097,01,02,000010,79,9,PICO_ANOMALO_2BL
31,097,99,52,000001,10,0,PICO_ANOMALO_2BL
31,106,01,01,000026,69,9,PICO_ANOMALO_2BL
31,106,01,04,000001,193,9,PICO_ANOMALO_2BL
31,106,02,02,000004,101,0,PICO_ANOMALO_2BL
31,106,03,05,000001,69,9,PICO_ANOMALO_2BL
31,106,06,01,000019,39,9,PICO_ANOMALO_2BL
31,106,07,02,000004,106,0,PICO_ANOMALO_2BL
31,106,07,02,000010,49,9,PICO_ANOMALO_2BL
31,106,07,02,000014,70,0,PICO_ANOMALO_2BL
31,106,07,02,000015,69,9,PICO_ANOMALO_2BL
31,106,08,01,000010,79,9,PICO_ANOMALO_2BL
31,106,99,26,000009,107,0,PICO_ANOMALO_2BL
31,112,00,00,000010,104,0,PICO_ANOMALO_2BL
31,118,00,00,000002,109,0,PICO_ANOMALO_2BL
31,121,01,02,000001,59,9,PICO_ANOMALO_2BL
31,121,01,03,000007,80,0,PICO_ANOMALO_2BL
31,121,01,03,000023,39,9,PICO_ANOMALO_2BL
31,121,01,04,000012,30,0,PICO_ANOMALO_2BL
31,121,03,03,000001,80,0,PICO_ANOMALO_2BL
31,121,04,01,000005,59,9,PICO_ANOMALO_2BL
31,121,04,01,000008,50,0,PICO_ANOMALO_2BL
31,121,04,01,000021,30,0,PICO_ANOMALO_2BL
31,121,04,03,000005,69,9,PICO_ANOMALO_2BL
40,001,02,02,000006,196,9,PICO_ANOMALO_2BL
40,001,03,03,000009,193,9,PICO_ANOMALO_2BL
40,005,01,02,000012,99,9,PICO_ANOMALO_2BL
40,005,02,01,000006,101,0,PICO_ANOMALO_2BL
40,005,02,02,000003,202,0,PICO_ANOMALO_2BL
40,005,99,70,000002,105,0,PICO_ANOMALO_2BL
40,010,01,01,000003,102,0,PICO_ANOMALO_2BL
40,010,01,01,000007,100,0,PICO_ANOMALO_2BL
40,010,01,02,000005,106,0,PICO_ANOMALO_2BL
40,020,00,00,000001,102,0,PICO_ANOMALO_2BL
40,025,01,02,000004,105,0,PICO_ANOMALO_2BL
40,025,02,01,000005,101,0,PICO_ANOMALO_2BL
44,001,01,02,000010,103,0,PICO_ANOMALO_2BL
44,001,01,04,000007,202,0,PICO_ANOMALO_2BL
44,001,01,08,000005,90,0,PICO_ANOMALO_2BL
44,001,02,01,000013,192,9,PICO_ANOMALO_2BL
44,001,02,02,000010,108,0,PICO_ANOMALO_2BL
44,001,02,05,000005,89,9,PICO_ANOMALO_2BL
44,001,03,01,000003,70,0,PICO_ANOMALO_2BL
44,001,03,01,000004,79,9,PICO_ANOMALO_2BL
44,001,04,05,000008,191,9,PICO_ANOMALO_2BL
44,001,90,01,000010,293,9,PICO_ANOMALO_2BL
44,001,99,70,000007,105,0,PICO_ANOMALO_2BL
44,002,00,00,000007,103,0,PICO_ANOMALO_2BL
44,002,99,25,000002,70,0,PICO_ANOMALO_2BL
44,003,00,00,000001,90,0,PICO_ANOMALO_2BL
44,003,00,00,000011,90,0,PICO_ANOMALO_2BL
44,003,00,00,000016,102,0,PICO_ANOMALO_2BL
44,003,00,00,000028,70,0,PICO_ANOMALO_2BL
44,006,00,00,000017,79,9,PICO_ANOMALO_2BL
44,006,00,00,000030,60,0,PICO_ANOMALO_2BL
44,009,00,01,000001,109,0,PICO_ANOMALO_2BL
44,009,00,02,000002,107,0,PICO_ANOMALO_2BL
44,009,99,29,000002,80,0,PICO_ANOMALO_2BL
44,010,01,03,000008,90,0,PICO_ANOMALO_2BL
44,010,02,03,000007,101,0,PICO_ANOMALO_2BL
44,012,00,00,000008,109,0,PICO_ANOMALO_2BL
44,016,99,25,000004,99,9,PICO_ANOMALO_2BL
44,024,00,00,000010,79,9,PICO_ANOMALO_2BL
44,040,00,00,000011,101,0,PICO_ANOMALO_2BL
46,001,01,01,000002,200,0,PICO_ANOMALO_2BL
46,001,01,02,000010,100,0,PICO_ANOMALO_2BL
46,001,01,03,000010,208,0,PICO_ANOMALO_2BL
01,214,03,03,000012,206,0,PICO_ANOMALO_2BL
01,214,99,B1,000007,201,0,PICO_ANOMALO_2BL
01,218,02,02,000028,208,0,PICO_ANOMALO_2BL
01,218,03,03,000015,108,0,PICO_ANOMALO_2BL
01,220,00,00,000007,195,9,PICO_ANOMALO_2BL
