cod_departamento,cod_municipio,zona,puesto,num_mesa,votos_espriella,digito_inicial,alerta
24,078,00,02,000007,80,8,RELLENO_NACIONAL_BENFORD
24,086,01,02,000007,90,9,RELLENO_NACIONAL_BENFORD
25,001,01,03,000047,82,8,RELLENO_NACIONAL_BENFORD
25,001,03,02,000042,92,9,RELLENO_NACIONAL_BENFORD
48,020,02,01,000008,83,8,RELLENO_NACIONAL_BENFORD
50,070,00,00,000005,8,8,RELLENO_NACIONAL_BENFORD
52,001,02,02,000024,86,8,RELLENO_NACIONAL_BENFORD
52,001,03,02,000011,93,9,RELLENO_NACIONAL_BENFORD
03,046,02,01,000003,91,9,RELLENO_NACIONAL_BENFORD
03,046,02,01,000004,81,8,RELLENO_NACIONAL_BENFORD
03,046,02,01,000005,93,9,RELLENO_NACIONAL_BENFORD
03,046,02,02,000004,96,9,RELLENO_NACIONAL_BENFORD
03,046,02,02,000015,86,8,RELLENO_NACIONAL_BENFORD
03,046,99,01,000003,82,8,RELLENO_NACIONAL_BENFORD
03,047,00,00,000027,95,9,RELLENO_NACIONAL_BENFORD
03,047,00,00,000028,96,9,RELLENO_NACIONAL_BENFORD
03,049,01,01,000009,93,9,RELLENO_NACIONAL_BENFORD
03,049,01,02,000009,85,8,RELLENO_NACIONAL_BENFORD
03,052,01,04,000008,96,9,RELLENO_NACIONAL_BENFORD
03,052,03,01,000013,90,9,RELLENO_NACIONAL_BENFORD
03,052,05,01,000023,86,8,RELLENO_NACIONAL_BENFORD
03,052,05,02,000018,84,8,RELLENO_NACIONAL_BENFORD
03,052,06,02,000004,87,8,RELLENO_NACIONAL_BENFORD
03,052,06,03,000010,92,9,RELLENO_NACIONAL_BENFORD
03,052,07,01,000006,90,9,RELLENO_NACIONAL_BENFORD
15,271,00,03,000012,80,8,RELLENO_NACIONAL_BENFORD
15,340,01,04,000019,82,8,RELLENO_NACIONAL_BENFORD
15,340,01,06,000006,80,8,RELLENO_NACIONAL_BENFORD
15,340,02,02,000023,86,8,RELLENO_NACIONAL_BENFORD
15,340,02,02,000033,83,8,RELLENO_NACIONAL_BENFORD
25,001,05,04,000028,95,9,RELLENO_NACIONAL_BENFORD
25,001,07,03,000029,93,9,RELLENO_NACIONAL_BENFORD
52,001,14,04,000004,94,9,RELLENO_NACIONAL_BENFORD
52,001,16,04,000013,82,8,RELLENO_NACIONAL_BENFORD
52,001,17,03,000009,84,8,RELLENO_NACIONAL_BENFORD
52,001,17,03,000011,90,9,RELLENO_NACIONAL_BENFORD
52,001,18,03,000014,83,8,RELLENO_NACIONAL_BENFORD
03,052,07,04,000018,84,8,RELLENO_NACIONAL_BENFORD
03,052,09,01,000001,82,8,RELLENO_NACIONAL_BENFORD
03,052,09,05,000001,96,9,RELLENO_NACIONAL_BENFORD
03,052,10,03,000010,9,9,RELLENO_NACIONAL_BENFORD
03,052,10,04,000014,94,9,RELLENO_NACIONAL_BENFORD
03,052,11,02,000001,88,8,RELLENO_NACIONAL_BENFORD
03,061,00,00,000007,88,8,RELLENO_NACIONAL_BENFORD
03,061,00,00,000009,88,8,RELLENO_NACIONAL_BENFORD
03,061,00,00,000011,86,8,RELLENO_NACIONAL_BENFORD
05,001,02,02,000005,99,9,RELLENO_NACIONAL_BENFORD
15,340,02,05,000004,90,9,RELLENO_NACIONAL_BENFORD
15,340,02,05,000005,90,9,RELLENO_NACIONAL_BENFORD
16,001,01,01,000035,93,9,RELLENO_NACIONAL_BENFORD
16,001,01,02,000040,99,9,RELLENO_NACIONAL_BENFORD
16,001,01,07,000019,97,9,RELLENO_NACIONAL_BENFORD
25,001,09,02,000029,98,9,RELLENO_NACIONAL_BENFORD
52,010,99,05,000002,91,9,RELLENO_NACIONAL_BENFORD
52,043,02,02,000008,87,8,RELLENO_NACIONAL_BENFORD
52,043,02,02,000009,98,9,RELLENO_NACIONAL_BENFORD
52,044,99,12,000002,80,8,RELLENO_NACIONAL_BENFORD
01,151,99,A1,000020,98,9,RELLENO_NACIONAL_BENFORD
31,001,23,03,000006,88,8,RELLENO_NACIONAL_BENFORD
31,001,23,08,000002,84,8,RELLENO_NACIONAL_BENFORD
31,001,23,08,000007,93,9,RELLENO_NACIONAL_BENFORD
31,001,24,03,000011,81,8,RELLENO_NACIONAL_BENFORD
31,001,25,04,000072,95,9,RELLENO_NACIONAL_BENFORD
31,001,25,04,000076,91,9,RELLENO_NACIONAL_BENFORD
31,001,28,01,000001,95,9,RELLENO_NACIONAL_BENFORD
31,001,28,05,000015,81,8,RELLENO_NACIONAL_BENFORD
31,001,29,01,000046,86,8,RELLENO_NACIONAL_BENFORD
15,202,00,02,000004,99,9,RELLENO_NACIONAL_BENFORD
15,218,00,02,000017,8,8,RELLENO_NACIONAL_BENFORD
15,241,00,02,000019,96,9,RELLENO_NACIONAL_BENFORD
15,247,01,06,000005,99,9,RELLENO_NACIONAL_BENFORD
24,001,99,96,000004,85,8,RELLENO_NACIONAL_BENFORD
24,008,00,02,000009,93,9,RELLENO_NACIONAL_BENFORD
24,008,99,80,000001,80,8,RELLENO_NACIONAL_BENFORD
24,013,99,15,000001,84,8,RELLENO_NACIONAL_BENFORD
24,021,00,02,000008,97,9,RELLENO_NACIONAL_BENFORD
24,021,00,02,000016,81,8,RELLENO_NACIONAL_BENFORD
24,025,01,01,000004,87,8,RELLENO_NACIONAL_BENFORD
24,025,02,02,000004,99,9,RELLENO_NACIONAL_BENFORD
24,025,02,02,000007,87,8,RELLENO_NACIONAL_BENFORD
24,025,05,01,000012,84,8,RELLENO_NACIONAL_BENFORD
24,025,07,01,000021,84,8,RELLENO_NACIONAL_BENFORD
24,025,09,01,000020,81,8,RELLENO_NACIONAL_BENFORD
48,006,00,00,000004,96,9,RELLENO_NACIONAL_BENFORD
48,008,99,10,000002,88,8,RELLENO_NACIONAL_BENFORD
48,010,01,02,000014,85,8,RELLENO_NACIONAL_BENFORD
48,010,01,03,000010,85,8,RELLENO_NACIONAL_BENFORD
48,010,03,03,000011,85,8,RELLENO_NACIONAL_BENFORD
03,022,01,01,000001,91,9,RELLENO_NACIONAL_BENFORD
03,022,01,01,000008,87,8,RELLENO_NACIONAL_BENFORD
03,022,02,03,000001,81,8,RELLENO_NACIONAL_BENFORD
03,022,04,01,000007,85,8,RELLENO_NACIONAL_BENFORD
03,025,00,00,000030,95,9,RELLENO_NACIONAL_BENFORD
03,028,01,01,000008,83,8,RELLENO_NACIONAL_BENFORD
03,028,01,02,000005,88,8,RELLENO_NACIONAL_BENFORD
03,031,00,00,000001,98,9,RELLENO_NACIONAL_BENFORD
03,031,00,00,000004,99,9,RELLENO_NACIONAL_BENFORD
03,031,99,09,000005,89,8,RELLENO_NACIONAL_BENFORD
03,035,00,00,000023,81,8,RELLENO_NACIONAL_BENFORD
03,035,99,28,000001,84,8,RELLENO_NACIONAL_BENFORD
03,035,99,35,000003,99,9,RELLENO_NACIONAL_BENFORD
03,037,01,03,000008,85,8,RELLENO_NACIONAL_BENFORD
03,037,02,01,000004,87,8,RELLENO_NACIONAL_BENFORD
03,037,99,05,000001,94,9,RELLENO_NACIONAL_BENFORD
03,040,00,00,000022,98,9,RELLENO_NACIONAL_BENFORD
03,043,02,01,000001,99,9,RELLENO_NACIONAL_BENFORD
03,043,02,01,000006,83,8,RELLENO_NACIONAL_BENFORD
15,247,02,01,000015,92,9,RELLENO_NACIONAL_BENFORD
15,247,02,01,000016,97,9,RELLENO_NACIONAL_BENFORD
15,247,02,05,000005,97,9,RELLENO_NACIONAL_BENFORD
15,247,06,01,000007,91,9,RELLENO_NACIONAL_BENFORD
15,247,06,01,000008,97,9,RELLENO_NACIONAL_BENFORD
15,247,06,01,000015,87,8,RELLENO_NACIONAL_BENFORD
15,247,06,04,000003,95,9,RELLENO_NACIONAL_BENFORD
15,247,06,04,000006,99,9,RELLENO_NACIONAL_BENFORD
15,250,00,02,000015,99,9,RELLENO_NACIONAL_BENFORD
15,250,00,02,000019,84,8,RELLENO_NACIONAL_BENFORD
15,250,00,03,000001,91,9,RELLENO_NACIONAL_BENFORD
15,256,00,01,000020,95,9,RELLENO_NACIONAL_BENFORD
24,046,02,01,000008,96,9,RELLENO_NACIONAL_BENFORD
24,046,02,01,000017,8,8,RELLENO_NACIONAL_BENFORD
24,062,00,02,000012,80,8,RELLENO_NACIONAL_BENFORD
24,070,00,00,000012,80,8,RELLENO_NACIONAL_BENFORD
24,078,00,02,000003,82,8,RELLENO_NACIONAL_BENFORD
24,078,00,02,000014,82,8,RELLENO_NACIONAL_BENFORD
24,086,01,02,000006,81,8,RELLENO_NACIONAL_BENFORD
24,086,01,04,000004,90,9,RELLENO_NACIONAL_BENFORD
25,001,01,02,000030,9,9,RELLENO_NACIONAL_BENFORD
25,001,02,04,000043,94,9,RELLENO_NACIONAL_BENFORD
48,013,01,02,000013,82,8,RELLENO_NACIONAL_BENFORD
48,013,02,01,000014,91,9,RELLENO_NACIONAL_BENFORD
48,016,02,02,000023,84,8,RELLENO_NACIONAL_BENFORD
48,018,00,01,000017,82,8,RELLENO_NACIONAL_BENFORD
48,018,00,01,000023,91,9,RELLENO_NACIONAL_BENFORD
48,020,01,01,000005,87,8,RELLENO_NACIONAL_BENFORD
50,001,02,02,000022,8,8,RELLENO_NACIONAL_BENFORD
52,001,02,02,000017,93,9,RELLENO_NACIONAL_BENFORD
52,001,02,03,000002,81,8,RELLENO_NACIONAL_BENFORD
03,046,01,02,000014,83,8,RELLENO_NACIONAL_BENFORD
03,046,01,02,000015,81,8,RELLENO_NACIONAL_BENFORD
03,046,02,01,000008,91,9,RELLENO_NACIONAL_BENFORD
03,046,02,03,000012,94,9,RELLENO_NACIONAL_BENFORD
03,046,02,03,000013,94,9,RELLENO_NACIONAL_BENFORD
03,046,99,09,000004,84,8,RELLENO_NACIONAL_BENFORD
03,049,02,01,000002,92,9,RELLENO_NACIONAL_BENFORD
03,049,02,01,000004,98,9,RELLENO_NACIONAL_BENFORD
03,049,02,01,000007,89,8,RELLENO_NACIONAL_BENFORD
03,052,05,01,000021,86,8,RELLENO_NACIONAL_BENFORD
03,052,05,03,000007,86,8,RELLENO_NACIONAL_BENFORD
03,052,05,03,000012,85,8,RELLENO_NACIONAL_BENFORD
03,052,06,02,000001,89,8,RELLENO_NACIONAL_BENFORD
03,052,06,02,000005,85,8,RELLENO_NACIONAL_BENFORD
03,052,06,03,000005,85,8,RELLENO_NACIONAL_BENFORD
15,280,00,03,000005,97,9,RELLENO_NACIONAL_BENFORD
15,280,00,03,000007,80,8,RELLENO_NACIONAL_BENFORD
15,289,00,02,000016,80,8,RELLENO_NACIONAL_BENFORD
15,340,01,09,000003,99,9,RELLENO_NACIONAL_BENFORD
15,340,01,10,000003,92,9,RELLENO_NACIONAL_BENFORD
15,340,02,02,000018,89,8,RELLENO_NACIONAL_BENFORD
15,340,02,02,000019,82,8,RELLENO_NACIONAL_BENFORD
15,340,02,02,000020,96,9,RELLENO_NACIONAL_BENFORD
15,340,02,02,000027,87,8,RELLENO_NACIONAL_BENFORD
25,001,03,04,000019,82,8,RELLENO_NACIONAL_BENFORD
52,001,04,04,000011,82,8,RELLENO_NACIONAL_BENFORD
52,001,04,04,000019,86,8,RELLENO_NACIONAL_BENFORD
52,001,05,02,000029,97,9,RELLENO_NACIONAL_BENFORD
52,001,05,02,000031,93,9,RELLENO_NACIONAL_BENFORD
52,001,06,03,000019,92,9,RELLENO_NACIONAL_BENFORD
52,001,07,04,000029,91,9,RELLENO_NACIONAL_BENFORD
52,001,15,03,000009,83,8,RELLENO_NACIONAL_BENFORD
52,001,16,04,000016,96,9,RELLENO_NACIONAL_BENFORD
52,001,17,01,000012,80,8,RELLENO_NACIONAL_BENFORD
52,001,18,01,000020,85,8,RELLENO_NACIONAL_BENFORD
52,001,18,03,000013,85,8,RELLENO_NACIONAL_BENFORD
03,052,07,03,000020,81,8,RELLENO_NACIONAL_BENFORD
03,052,07,04,000001,80,8,RELLENO_NACIONAL_BENFORD
03,052,08,02,000017,94,9,RELLENO_NACIONAL_BENFORD
03,052,09,04,000005,93,9,RELLENO_NACIONAL_BENFORD
03,052,10,03,000002,81,8,RELLENO_NACIONAL_BENFORD
03,052,12,01,000014,80,8,RELLENO_NACIONAL_BENFORD
03,052,13,01,000001,98,9,RELLENO_NACIONAL_BENFORD
03,055,00,00,000021,96,9,RELLENO_NACIONAL_BENFORD
03,055,00,00,000028,85,8,RELLENO_NACIONAL_BENFORD
05,001,02,01,000015,94,9,RELLENO_NACIONAL_BENFORD
15,340,99,02,000010,89,8,RELLENO_NACIONAL_BENFORD
16,001,01,01,000028,96,9,RELLENO_NACIONAL_BENFORD
16,001,01,01,000047,94,9,RELLENO_NACIONAL_BENFORD
16,001,01,16,000004,92,9,RELLENO_NACIONAL_BENFORD
16,001,01,26,000007,89,8,RELLENO_NACIONAL_BENFORD
16,001,01,36,000008,89,8,RELLENO_NACIONAL_BENFORD
25,001,08,04,000035,97,9,RELLENO_NACIONAL_BENFORD
25,001,08,06,000023,98,9,RELLENO_NACIONAL_BENFORD
25,001,08,08,000004,96,9,RELLENO_NACIONAL_BENFORD
25,001,09,05,000021,90,9,RELLENO_NACIONAL_BENFORD
25,001,10,02,000027,88,8,RELLENO_NACIONAL_BENFORD
25,004,02,01,000013,88,8,RELLENO_NACIONAL_BENFORD
52,005,02,01,000019,99,9,RELLENO_NACIONAL_BENFORD
52,006,99,10,000001,96,9,RELLENO_NACIONAL_BENFORD
52,042,99,09,000006,9,9,RELLENO_NACIONAL_BENFORD
52,043,02,01,000026,87,8,RELLENO_NACIONAL_BENFORD
52,044,00,00,000012,80,8,RELLENO_NACIONAL_BENFORD
01,151,99,A1,000010,94,9,RELLENO_NACIONAL_BENFORD
31,001,24,02,000006,97,9,RELLENO_NACIONAL_BENFORD
31,001,24,02,000013,92,9,RELLENO_NACIONAL_BENFORD
31,001,24,03,000002,88,8,RELLENO_NACIONAL_BENFORD
31,001,24,04,000005,81,8,RELLENO_NACIONAL_BENFORD
31,001,24,05,000001,85,8,RELLENO_NACIONAL_BENFORD
31,001,24,05,000009,84,8,RELLENO_NACIONAL_BENFORD
31,001,24,06,000023,92,9,RELLENO_NACIONAL_BENFORD
31,001,24,06,000032,94,9,RELLENO_NACIONAL_BENFORD
31,001,24,07,000006,93,9,RELLENO_NACIONAL_BENFORD
31,001,25,02,000028,98,9,RELLENO_NACIONAL_BENFORD
31,001,25,02,000029,98,9,RELLENO_NACIONAL_BENFORD
31,001,25,02,000034,94,9,RELLENO_NACIONAL_BENFORD
31,001,25,04,000032,86,8,RELLENO_NACIONAL_BENFORD
31,001,26,03,000026,82,8,RELLENO_NACIONAL_BENFORD
31,001,26,03,000029,91,9,RELLENO_NACIONAL_BENFORD
31,001,26,04,000025,95,9,RELLENO_NACIONAL_BENFORD
31,001,27,01,000004,91,9,RELLENO_NACIONAL_BENFORD
31,001,27,01,000015,91,9,RELLENO_NACIONAL_BENFORD
31,001,28,01,000009,93,9,RELLENO_NACIONAL_BENFORD
31,001,28,01,000010,95,9,RELLENO_NACIONAL_BENFORD
31,001,29,01,000042,85,8,RELLENO_NACIONAL_BENFORD
12,001,99,05,000001,93,9,RELLENO_NACIONAL_BENFORD
12,001,99,68,000001,82,8,RELLENO_NACIONAL_BENFORD
12,001,99,69,000003,81,8,RELLENO_NACIONAL_BENFORD
12,001,99,70,000003,86,8,RELLENO_NACIONAL_BENFORD
12,001,99,70,000008,80,8,RELLENO_NACIONAL_BENFORD
12,075,99,43,000001,93,9,RELLENO_NACIONAL_BENFORD
12,150,01,01,000028,81,8,RELLENO_NACIONAL_BENFORD
12,150,01,02,000012,82,8,RELLENO_NACIONAL_BENFORD
12,150,02,01,000001,94,9,RELLENO_NACIONAL_BENFORD
12,150,02,01,000035,86,8,RELLENO_NACIONAL_BENFORD
12,150,02,02,000017,80,8,RELLENO_NACIONAL_BENFORD
12,170,00,00,000018,99,9,RELLENO_NACIONAL_BENFORD
12,180,00,00,000022,82,8,RELLENO_NACIONAL_BENFORD
12,180,00,00,000046,83,8,RELLENO_NACIONAL_BENFORD
12,200,01,02,000007,91,9,RELLENO_NACIONAL_BENFORD
12,200,01,02,000014,85,8,RELLENO_NACIONAL_BENFORD
12,225,01,01,000002,96,9,RELLENO_NACIONAL_BENFORD
19,076,99,60,000005,82,8,RELLENO_NACIONAL_BENFORD
21,001,01,03,000012,83,8,RELLENO_NACIONAL_BENFORD
21,001,01,07,000001,84,8,RELLENO_NACIONAL_BENFORD
21,001,02,01,000017,86,8,RELLENO_NACIONAL_BENFORD
21,001,03,01,000001,87,8,RELLENO_NACIONAL_BENFORD
21,001,03,01,000021,99,9,RELLENO_NACIONAL_BENFORD
31,001,17,01,000001,93,9,RELLENO_NACIONAL_BENFORD
31,001,17,03,000007,90,9,RELLENO_NACIONAL_BENFORD
31,001,18,03,000021,87,8,RELLENO_NACIONAL_BENFORD
31,001,18,05,000005,95,9,RELLENO_NACIONAL_BENFORD
31,001,18,05,000007,90,9,RELLENO_NACIONAL_BENFORD
31,001,19,03,000005,90,9,RELLENO_NACIONAL_BENFORD
31,001,20,01,000003,83,8,RELLENO_NACIONAL_BENFORD
31,001,21,01,000020,83,8,RELLENO_NACIONAL_BENFORD
31,001,23,01,000006,98,9,RELLENO_NACIONAL_BENFORD
12,001,01,05,000011,89,8,RELLENO_NACIONAL_BENFORD
12,001,02,06,000004,81,8,RELLENO_NACIONAL_BENFORD
12,001,02,08,000012,97,9,RELLENO_NACIONAL_BENFORD
12,001,03,01,000026,92,9,RELLENO_NACIONAL_BENFORD
12,001,03,02,000017,99,9,RELLENO_NACIONAL_BENFORD
12,001,03,05,000007,93,9,RELLENO_NACIONAL_BENFORD
12,001,04,01,000020,98,9,RELLENO_NACIONAL_BENFORD
12,001,04,02,000001,87,8,RELLENO_NACIONAL_BENFORD
12,001,04,04,000014,97,9,RELLENO_NACIONAL_BENFORD
12,001,04,05,000015,95,9,RELLENO_NACIONAL_BENFORD
12,001,04,06,000019,92,9,RELLENO_NACIONAL_BENFORD
12,001,05,02,000002,89,8,RELLENO_NACIONAL_BENFORD
19,061,02,08,000005,99,9,RELLENO_NACIONAL_BENFORD
19,061,99,01,000036,94,9,RELLENO_NACIONAL_BENFORD
19,064,00,00,000044,95,9,RELLENO_NACIONAL_BENFORD
19,070,00,00,000047,87,8,RELLENO_NACIONAL_BENFORD
01,151,05,03,000026,98,9,RELLENO_NACIONAL_BENFORD
01,001,99,B1,000031,85,8,RELLENO_NACIONAL_BENFORD
01,001,99,B2,000014,92,9,RELLENO_NACIONAL_BENFORD
01,001,99,B2,000032,90,9,RELLENO_NACIONAL_BENFORD
01,001,99,B5,000008,98,9,RELLENO_NACIONAL_BENFORD
01,001,99,B6,000004,88,8,RELLENO_NACIONAL_BENFORD
01,013,01,01,000012,92,9,RELLENO_NACIONAL_BENFORD
01,013,99,04,000002,88,8,RELLENO_NACIONAL_BENFORD
01,016,00,02,000020,83,8,RELLENO_NACIONAL_BENFORD
01,019,99,09,000004,93,9,RELLENO_NACIONAL_BENFORD
01,019,99,13,000007,85,8,RELLENO_NACIONAL_BENFORD
28,200,99,92,000002,80,8,RELLENO_NACIONAL_BENFORD
28,260,01,01,000009,91,9,RELLENO_NACIONAL_BENFORD
28,260,02,02,000007,98,9,RELLENO_NACIONAL_BENFORD
28,280,00,00,000003,94,9,RELLENO_NACIONAL_BENFORD
28,280,00,00,000006,86,8,RELLENO_NACIONAL_BENFORD
29,001,02,01,000023,85,8,RELLENO_NACIONAL_BENFORD
29,001,02,02,000009,93,9,RELLENO_NACIONAL_BENFORD
29,001,03,01,000011,90,9,RELLENO_NACIONAL_BENFORD
09,001,01,02,000020,98,9,RELLENO_NACIONAL_BENFORD
09,001,03,05,000013,83,8,RELLENO_NACIONAL_BENFORD
09,001,05,03,000017,85,8,RELLENO_NACIONAL_BENFORD
09,001,08,05,000005,83,8,RELLENO_NACIONAL_BENFORD
09,001,11,03,000011,84,8,RELLENO_NACIONAL_BENFORD
16,001,16,03,000014,91,9,RELLENO_NACIONAL_BENFORD
16,001,16,11,000009,94,9,RELLENO_NACIONAL_BENFORD
16,001,16,21,000027,97,9,RELLENO_NACIONAL_BENFORD
16,001,16,36,000007,89,8,RELLENO_NACIONAL_BENFORD
16,001,16,37,000003,93,9,RELLENO_NACIONAL_BENFORD
16,001,17,06,000005,97,9,RELLENO_NACIONAL_BENFORD
16,001,18,08,000011,94,9,RELLENO_NACIONAL_BENFORD
01,035,04,01,000001,96,9,RELLENO_NACIONAL_BENFORD
01,035,04,02,000005,85,8,RELLENO_NACIONAL_BENFORD
01,035,04,02,000008,99,9,RELLENO_NACIONAL_BENFORD
01,043,01,02,000012,96,9,RELLENO_NACIONAL_BENFORD
01,043,01,03,000021,82,8,RELLENO_NACIONAL_BENFORD
01,043,99,01,000014,86,8,RELLENO_NACIONAL_BENFORD
01,049,01,04,000006,81,8,RELLENO_NACIONAL_BENFORD
01,049,01,06,000023,85,8,RELLENO_NACIONAL_BENFORD
29,001,04,01,000015,90,9,RELLENO_NACIONAL_BENFORD
29,001,07,05,000014,93,9,RELLENO_NACIONAL_BENFORD
29,001,08,05,000016,95,9,RELLENO_NACIONAL_BENFORD
29,001,08,06,000011,88,8,RELLENO_NACIONAL_BENFORD
29,001,11,01,000012,83,8,RELLENO_NACIONAL_BENFORD
29,001,99,13,000004,97,9,RELLENO_NACIONAL_BENFORD
09,001,12,02,000023,94,9,RELLENO_NACIONAL_BENFORD
09,001,13,04,000003,83,8,RELLENO_NACIONAL_BENFORD
09,001,99,08,000003,88,8,RELLENO_NACIONAL_BENFORD
09,061,00,00,000021,87,8,RELLENO_NACIONAL_BENFORD
16,001,18,22,000004,86,8,RELLENO_NACIONAL_BENFORD
16,001,18,24,000008,98,9,RELLENO_NACIONAL_BENFORD
16,001,18,25,000004,86,8,RELLENO_NACIONAL_BENFORD
16,001,18,32,000002,88,8,RELLENO_NACIONAL_BENFORD
16,001,18,42,000003,91,9,RELLENO_NACIONAL_BENFORD
16,001,19,01,000009,82,8,RELLENO_NACIONAL_BENFORD
16,001,19,01,000010,99,9,RELLENO_NACIONAL_BENFORD
16,001,19,01,000012,81,8,RELLENO_NACIONAL_BENFORD
16,001,19,03,000001,90,9,RELLENO_NACIONAL_BENFORD
16,001,19,07,000001,99,9,RELLENO_NACIONAL_BENFORD
16,001,19,08,000015,80,8,RELLENO_NACIONAL_BENFORD
16,001,19,09,000013,86,8,RELLENO_NACIONAL_BENFORD
16,001,19,14,000031,86,8,RELLENO_NACIONAL_BENFORD
16,001,19,18,000001,80,8,RELLENO_NACIONAL_BENFORD
01,049,02,03,000014,95,9,RELLENO_NACIONAL_BENFORD
01,049,04,05,000004,85,8,RELLENO_NACIONAL_BENFORD
01,049,06,03,000036,89,8,RELLENO_NACIONAL_BENFORD
01,049,08,01,000020,90,9,RELLENO_NACIONAL_BENFORD
01,049,08,03,000018,95,9,RELLENO_NACIONAL_BENFORD
01,049,11,02,000025,90,9,RELLENO_NACIONAL_BENFORD
01,049,11,03,000020,94,9,RELLENO_NACIONAL_BENFORD
29,007,00,00,000014,90,9,RELLENO_NACIONAL_BENFORD
29,016,00,00,000003,92,9,RELLENO_NACIONAL_BENFORD
29,022,99,03,000002,8,8,RELLENO_NACIONAL_BENFORD
29,031,00,00,000006,86,8,RELLENO_NACIONAL_BENFORD
29,034,00,00,000012,90,9,RELLENO_NACIONAL_BENFORD
29,052,00,02,000015,94,9,RELLENO_NACIONAL_BENFORD
15,118,00,00,000022,80,8,RELLENO_NACIONAL_BENFORD
15,139,02,02,000004,85,8,RELLENO_NACIONAL_BENFORD
15,160,01,05,000010,84,8,RELLENO_NACIONAL_BENFORD
15,160,02,01,000019,82,8,RELLENO_NACIONAL_BENFORD
15,160,02,03,000011,81,8,RELLENO_NACIONAL_BENFORD
24,001,02,01,000001,94,9,RELLENO_NACIONAL_BENFORD
24,001,02,02,000002,97,9,RELLENO_NACIONAL_BENFORD
24,001,10,01,000030,92,9,RELLENO_NACIONAL_BENFORD
24,001,10,03,000018,80,8,RELLENO_NACIONAL_BENFORD
24,001,10,03,000019,94,9,RELLENO_NACIONAL_BENFORD
24,001,10,06,000014,97,9,RELLENO_NACIONAL_BENFORD
24,001,11,03,000026,94,9,RELLENO_NACIONAL_BENFORD
48,001,01,01,000013,98,9,RELLENO_NACIONAL_BENFORD
48,001,01,05,000003,95,9,RELLENO_NACIONAL_BENFORD
48,001,02,01,000002,87,8,RELLENO_NACIONAL_BENFORD
48,001,03,01,000017,85,8,RELLENO_NACIONAL_BENFORD
48,001,03,06,000007,87,8,RELLENO_NACIONAL_BENFORD
48,001,03,06,000009,80,8,RELLENO_NACIONAL_BENFORD
48,001,99,12,000005,9,9,RELLENO_NACIONAL_BENFORD
48,001,99,50,000003,9,9,RELLENO_NACIONAL_BENFORD
48,004,00,01,000005,94,9,RELLENO_NACIONAL_BENFORD
48,004,00,02,000001,82,8,RELLENO_NACIONAL_BENFORD
03,004,01,01,000001,95,9,RELLENO_NACIONAL_BENFORD
03,004,01,02,000005,82,8,RELLENO_NACIONAL_BENFORD
03,004,02,01,000008,82,8,RELLENO_NACIONAL_BENFORD
03,013,03,02,000018,94,9,RELLENO_NACIONAL_BENFORD
01,133,02,02,000032,89,8,RELLENO_NACIONAL_BENFORD
01,133,99,80,000006,93,9,RELLENO_NACIONAL_BENFORD
01,142,02,01,000024,89,8,RELLENO_NACIONAL_BENFORD
31,001,16,04,000010,99,9,RELLENO_NACIONAL_BENFORD
31,001,17,01,000013,94,9,RELLENO_NACIONAL_BENFORD
31,001,17,03,000003,97,9,RELLENO_NACIONAL_BENFORD
31,001,18,03,000006,92,9,RELLENO_NACIONAL_BENFORD
31,001,18,03,000014,95,9,RELLENO_NACIONAL_BENFORD
31,001,18,03,000015,88,8,RELLENO_NACIONAL_BENFORD
31,001,18,03,000017,95,9,RELLENO_NACIONAL_BENFORD
31,001,18,05,000003,82,8,RELLENO_NACIONAL_BENFORD
31,001,18,05,000006,83,8,RELLENO_NACIONAL_BENFORD
31,001,18,05,000008,87,8,RELLENO_NACIONAL_BENFORD
31,001,19,02,000004,87,8,RELLENO_NACIONAL_BENFORD
31,001,19,02,000005,83,8,RELLENO_NACIONAL_BENFORD
31,001,19,03,000003,88,8,RELLENO_NACIONAL_BENFORD
31,001,20,06,000002,91,9,RELLENO_NACIONAL_BENFORD
31,001,21,01,000002,84,8,RELLENO_NACIONAL_BENFORD
31,001,21,01,000015,82,8,RELLENO_NACIONAL_BENFORD
31,001,22,02,000001,95,9,RELLENO_NACIONAL_BENFORD
31,001,22,03,000009,86,8,RELLENO_NACIONAL_BENFORD
31,001,22,04,000028,8,8,RELLENO_NACIONAL_BENFORD
12,001,01,01,000018,84,8,RELLENO_NACIONAL_BENFORD
12,001,02,02,000013,92,9,RELLENO_NACIONAL_BENFORD
12,001,02,02,000020,80,8,RELLENO_NACIONAL_BENFORD
12,001,02,04,000024,86,8,RELLENO_NACIONAL_BENFORD
12,001,02,04,000026,89,8,RELLENO_NACIONAL_BENFORD
12,001,02,05,000007,87,8,RELLENO_NACIONAL_BENFORD
12,001,02,05,000008,9,9,RELLENO_NACIONAL_BENFORD
12,001,03,01,000030,83,8,RELLENO_NACIONAL_BENFORD
12,001,03,03,000017,90,9,RELLENO_NACIONAL_BENFORD
12,001,04,01,000033,86,8,RELLENO_NACIONAL_BENFORD
12,001,04,02,000036,89,8,RELLENO_NACIONAL_BENFORD
12,001,04,04,000011,95,9,RELLENO_NACIONAL_BENFORD
12,001,04,06,000022,90,9,RELLENO_NACIONAL_BENFORD
12,001,05,02,000023,98,9,RELLENO_NACIONAL_BENFORD
12,001,05,04,000025,94,9,RELLENO_NACIONAL_BENFORD
